Record ID,Company name,Phone Number,Company owner,Lead Status,Clay score,Country,Associated Note,Current Software ,Current Software Contract End Date,Core service,Industry_,Accounting software (US),Accounting Software (UK and ANZ),Accounting Software UK,Client Use Case,Associated Note IDs,Company Domain Name
30786228645,Hi-Tek Sound & Signal Inc., +1 832-767-2202,Daniela Richter,Discovery Completed- Working,75,United States,,,,50/50 ,Other,QB online,,,,,hitek84.com
30783866667,"Innova NW | Security, Fire and Technology Solutions Bend", +1 888-472-6306,Victoria Bradbury,Discovery Completed- Working,75,United States,,,,Installation,Security & Alarms,,,,,,innovanw.com
30792285838,"FAYETTE FIRE & SECURITY, LLC", +1 901-870-0076,Chandler Sanders,Discovery Completed- Working,80,United States,,Other,,Service & Maintenance,Fire & Security,Other,,,,,fayettefireandsecurity.com
30794570861,HCI Technology, +1 214-223-0411,Daniela Richter,Discovery Completed- Working,85,United States,,Service Fusion; Building Reports,,Service & Maintenance,Fire & Security,QB desktop,,,,,hci-tek.com
30797395798,Trident Fire Protection, +1 915-549-2980,Daniela Richter,Discovery Completed- Working,90,United States,john asked to f/u end of august,,,50/50 ,Other,,,,,84024420005,eptridentfire.com
30786693387,Texas State Alarm LLC, +1 956-622-4455,Daniela Richter,Discovery Completed- Working,85,United States,"Confirmation text: Daniela Richter: Good morning Moises! My colleague Billy & I are looking forward to meeting with you this afternoon at 2pm cst. Does this time still work for you? Also- is there anyone else you’d like to add to this invite? moises: Still works for me. As of right now it’ll be me only;Discovery script - Billy Source: Met with: Users: Pains: Accounting: QB Software: non/ excel Type: Services: Timeline: Next Step: Follow Up Email Sent: Next Step Booked: Moises is very interested in finding a way of streamlining things. He said ""theres lots of downloading, sometimes they don't have appropriate access to open files to complete inspections! Right now they are doing everything manually, including their installation work, so he is looking for a more streamlined process. Wants an app for his technicians Users: 4 fire techs, 8 security techs, 2 schedulers, 7 accounting ( i think there might be confusion on this, so will dive a bit deeper lol) - looking at 15+ users Services Offered: Fire alarms, low voltage 50/50 service vs installation",Other,,Service & Maintenance,Other,QB online,,,,85232131590;85089770800,texasstatealarm.com
30798164488,"Independent Fire Group, Inc.", +1 323-490-7280,Victoria Bradbury,Discovery Completed- Working,90,United States,crystal stopped at our booth at nfpa,Other,,50/50 ,Fire,,,,,81805815700,independentfiregroup.com
30784951152,Shelton Fire Protection Co, +1 714-692-3573,Victoria Bradbury,Discovery Completed- Working,90,United States,"Outbound Discovery Booked Company: Shelton Fire Protection Co Software: Google Sheets + Google Drive Accounting: QBO Struggles/Needs: Currently managing inspections with Google tools, working okay for now but open to exploring other options as the team grows. Double handling when creating repair proposals. Has done demos with IP, ST, Zenfire. Looking to potentially implement a solution in about 6 months. Users: 8 Services Offered: service and inspection on sprinklers Date: 7/30 Booked With:@Paxtonbooked with service manager Hubspot Link:https://app.hubspot.com/contacts/4454113/record/0-2/30784951152",None (N/A),,Service & Maintenance,Fire,QB online,,,,84634976412,sheltonfire.com
30779529012,LAFAYETTE ALARM SERVICES,,Chandler Sanders,Discovery Completed- Working,85,United States,"Discovery script - Billy Source: Met with: Users: Sofftware Pains: Accounting: Type: Services: Timeline: Next Step: Follow Up Email Sent: Next Step Booked: Company: Lafayette Alarm Services Software: None, pen and paper Accounting: Alarm 7 for invoicing and QuickBooks desktop for taxes and payroll Struggles/Needs: The accounting they have- alarm 7, sucks, and their customer service is horrible. They are trying to get off of it and switch to something else. They use pen and paper, and it takes a lot of time to print things out and have the techs fill them out by hand. Users: 16 total, 6 techs Services Offered: Fire Alarm & security 50/50",None (N/A),,Service & Maintenance,Fire & Security,Other,,,,85110294702,lafayettealarms.com
30782760536,FireWise Texas, +1 817-458-0058,Daniela Richter,Discovery Completed- Working,95,United States,"Text to Andrew: Hey Andrew, it’s Daniela from Uptick! I know you mentioned Blake & Shane are the decision makers on all things software, but I’m sure you’re the one to filter out everything before it makes it to the top. I really value your opinion, so you’re up for it I’d love to walk you through a few things on the platform. Then if we earn your approval, we can move things up from there. Thoughts on that?",Service Trade; Microsoft Dynamics,,50/50 ,Other,,,,,84725776702,firewisetx.com
30779374158,Alpha Fire Suppression Systems, +1 707-527-6407,Victoria Bradbury,Discovery Completed- Working,95,United States,"using procore: https://www.procore.com/network/p/alpha-fire-suppression-systems-inc-santa-rosa;sent jack message on linkedin: Hi Jack! Thanks for the connection! I was curious if you had some time to connect this week or next, would love to learn more about your operations at Alpha Fire.;jack allan added me on linkedin",,,50/50 ,Fire,,,,,81321727067;79569751947;77065969545,alphafiresystems.com
30791670854,Desert State Fire, +1 480-264-3763,Daniela Richter,Discovery Completed- Working,95,United States,,,,50/50 ,Fire,,,,,,desertstatefire.com
30377607002,"Central Fire Protection, LLC.", +1 814-335-6141,Tiernan Day,Discovery Completed- Working,90,United States,,,,50/50 ,Fire,,,,,,centralfireprotectionllc.godaddysites.com
30377210229,Security Instrument, +1 302-674-2261,Chandler Sanders,Discovery Completed- Working,85,United States,,Other,,50/50 ,Fire & Security,Other,,,,,securityinstrument.com
30371749027,Gensinger Fire Protection LLC, +1 631-320-3291,Sophie Parker,Discovery Completed- Working,95,United States,,,,50/50 ,Fire,,,,,,gensingerfireprotection.com
30365388667,"Firesafe Equipment, Inc.", +1 207-784-7525,Alex Yung,Discovery Completed- Working,90,United States,"Discovery script - Billy Source: Met with: Software: Service trade Users: 19 Pains: Accounting: QBD Type: Services: Services Offered: Extinguishers, kitchen, clean agent, marine, passive. Timeline: Next Step: Follow Up Email Sent: Next Step Booked: jsut launcehd 2 weeks ago - finally got to it- mostly our end and not theirs - old heads didnt like change so they would push it off as long as possible - about a week into it- techs have seen the ipad stuff but have been paper completely - still not 100% away form paper - was a lot to learn - some older techs - but its the future - hasbeen great but some quirks - they like the mapping aspect - techs can open up and see the next stop - Team was looking to go digital from pen and paper. Service Trade was supposed to go live 6/1, still not live. Will need to uncover more here on disco. Service manager is open to looking at alternatives, but they've definitely sank a lot of resources in to the ST implementation. Got this one from an extinguisher in the wild.;:us: Outbound Discovery Booked :us: Company: Firesafe Equipment, Inc Software: Service Trade Accounting: QBD Struggles/Needs: Team was looking to go digital from pen and paper. Service Trade was supposed to go live 6/1, still not live. Will need to uncover more here on disco. Service manager is open to looking at alternatives, but they've definitely sank a lot of resources in to the ST implementation. Got this one from an extinguisher in the wild. Users: 19 Services Offered: Extinguishers, kitchen, clean agent, marine, passive. Full service. Date: 8/5 @ 2:30pm ET Booked With: @Jack",Service Trade,,Service & Maintenance,Fire,QB desktop,,,,85116995979;84713825142,firesafeequipmentmaine.com
30374693213,RJM Automatic Fire Protection, +1 908-859-1800,Chandler Sanders,Discovery Completed- Working,95,United States,,Inspect Point,,50/50 ,Fire,,,,,,rjmafp.com
30365231670,Fire Safety Division, +1 302-321-9111,Chandler Sanders,Discovery Completed- Working,95,United States,,Other,,50/50 ,Fire,QB online,,,,,firesafetydivision.com
30373892919,Capitol Fire Protection Co Inc, +1 609-393-6936,Alex Yung,Discovery Completed- Working,95,United States,,,,50/50 ,Fire,,,,,,capitolfireprotectionnj.com
26887074215,KFX, +1 336-963-5323,Chandler Sanders,Discovery Completed- Working,80,United States,,None (N/A),,Service & Maintenance,Fire,QB online,,,,,kfxinc.com
26887692981,Advanced Security & Fire Inc, +1 678-814-4137,Tommy Haake,Discovery Completed- Working,95,United States,,,,Service & Maintenance,Fire & Security,,,,,,advancedsecurityandfire.com
26881802334,Metro Alarm & Lock, +1 888-794-7196,Lacy Radziej,Discovery Completed- Working,80,United States,,,,50/50 ,Fire & Security,,,,,,metroalarmco.com
26877876573,JSM Secure Inc, +1 920-467-7550,Lacy Radziej,Discovery Completed- Working,85,United States,Office Staff Owner - Jeff Sohn President - Josh Sohn Assistant Office Manager - Liz Kelling Financial Executive - Tracy Peters ​​ Sales Staff     Security Consultant - James Smith     Security Consultant - Tim Ziegler Technicians Neal Beyer Brian Theune Andrew Hegge ​Stephan Purvis ​ IT Personal Jeff Macdonald Adam Theune,,,Service & Maintenance,Fire & Security,,,,,81575561249,jsmsecureinc.com
26878030745,Shamrock Fire Protection, +1 815-397-8704,Lacy Radziej,Discovery Completed- Working,90,United States,,Inspect Point,,50/50 ,Fire,,,,,,fireprotectionchicagoland.com
26878957328,Superior Systems & Supply Inc., +1 317-738-0353,Lacy Radziej,Discovery Completed- Working,80,United States,"Close Out Job , customer portal, BI, forms",,,Service & Maintenance,Fire & Security,,,,,71799384432,sss247.com
26874568784,"FirePro Sprinkler Specialists, Inc.", +1 218-481-3079,Lacy Radziej,Discovery Completed- Working,90,United States,,Inspect Point,,50/50 ,Fire,,,,,,fireprosprinklers.com
26871178054,Wayne Automatic Sprinkler Corporation, +1 314-426-9700,Lacy Radziej,Discovery Completed- Working,85,United States,,Building Reports,,50/50 ,Fire,Computer Eaze,,,,,wascostl.com
26873331582,Midwest Electronic Systems, +1 314-569-2814,Lacy Radziej,Discovery Completed- Working,95,United States,,,,50/50 ,Fire & Security,,,,,,midwestelectronicsystems.com
25751803819,"ABC Fire Systems, LLC", +1 877-941-3473,Daniela Richter,Discovery Completed- Working,100,United States,,Other,,Service & Maintenance,Fire,QB desktop,,,,,abcfiresys.com
25738551468,Integrated Fire Protection LLC, +1 716-372-2383,Alex Yung,Discovery Completed- Working,105,United States,"Tony ghosted mtg Haven't been able to get office on the phone Get this one back;Lost opp w/ Tony + Dan April, no show, get em back Using Formlink (IP) Edit: Got em back",Formlink,,Service & Maintenance,Fire,QB online,,,,82790518310;81165871768,integrated-fp.com
25751954094,Anderson Fire & Safety Co Inc, +1 864-225-1128,Tommy Haake,Discovery Completed- Working,115,United States,,,,Service & Maintenance,Fire,,,,,,anderson-fire.com
25731982627,National Fire Protection, +1 800-966-4697,Victoria Bradbury,Discovery Completed- Working,100,United States,"Discovery script - Billy Source: victoria Met with: JC mosquera Users: Pains: Software: Accounting: QBO Type: Services: Timeline: Next Step: Follow Up Email Sent: Next Step Booked: 40 licenses is 4920 - average price of 113 USD;JC confirmed meeting for 7/30 at 3pm pt;Software: Service Trade, was the 4th user of Service Trade Accounting: QBO Struggles/Needs: Exploring options beyond Service Trade. Interested in how Uptick handles NFPA/CA forms, compliance engine integration, mobile inspections, and the customer portal. Interested in our non-modular, all-in-one pricing model. Users: ~20 office staff, ~20 techs, potentially hundreds of subcontractors Services Offered: Alarm, sprinklers, backflow, extinguishers, suppression;sent linkedin connection to jc mosquera connected to kord",Service Trade,,50/50 ,Fire,QB online,,,,84555217165;84549766440;84462058678;80852126864,nfpti.com
25739016744,Carden Fire Sprinkler Co, +1 323-258-8300,Victoria Bradbury,Discovery Completed- Working,120,United States,,Custom Software,,50/50 ,Fire,Sage 300,,,,,jmcfire.com
25741333881,"Premier Fire Protection Services, LLC", +1 240-366-8163,Chandler Sanders,Discovery Completed- Working,120,United States,,,,50/50 ,Fire,,,,,,premfps.com
25607775014,SAFEblu Fire & Safety Services, +1 403-934-9387,Tiernan Day,Discovery Completed- Working,95,Canada,Discovery script - Billy Source: Tiernan Met with: Atigue Users: 8-10 Pains: Software: Zenfire Accounting: QBO Type: Services: Sprinkler/Alarm/Install/Extinguisher Timeline: Next Step: Follow Up Email Sent: Next Step Booked: Struggles/Needs: on zenfire - reception has given me the dirt. they all hate it multiple bugs all the time that are all somehow different. Atiqur is more than happy to take a demo and learn more.;Outbound Discovery Booked - Danika answered my phone and came in clutch with the assist this evening. Company:SafeBlu Software: Zenfire Accounting: QBO Struggles/Needs: on zenfire - reception has given me the dirt. they all hate it multiple bugs all the time that are all somehow different. Atiqur is more than happy to take a demo and learn more. Users: 8-10 Services Offered: Sprinkler/Alarm/Install/Extinguisher Date: 7/29 @3pm mt Booked With:@Billy Remmingtonor@Paxton- softball intro into Canada if Billy wants it Hubspot Link;qbo 8 total on service side posibly up to 10k ut we will see.,Other,,Service & Maintenance,Multi vertical,QB online,,,,84551307783;84461456129;84305106535,safeblu.com
25612786714,Otis Fire Protection, +1 604-394-2022,Tiernan Day,Discovery Completed- Working,95,Canada,,,,50/50 ,Fire,,,,,,otisfire.com
25311433370,Integrated Fire & Security Solutions, +1 239-414-4374,Tommy Haake,Discovery Completed- Working,105,United States,,,,Service & Maintenance,Fire & Security,,,,,,ifssi.com
25114809858,Monona Plumbing and Fire Protection, +1 608-273-4556,Lacy Radziej,Discovery Completed- Working,100,United States,,,,Service & Maintenance,Fire with Security,,,,,,mononapfp.com
25113405301,Fireline Sprinkler LLC, +1 763-210-9933,Paxton Rice,Discovery Completed- Working,105,United States,,Service Trade,,50/50 ,Fire,,,,,,firelinesprinkler.com
25114828585,Florian Fire Protection, +1 765-485-9600,Chandler Sanders,Discovery Completed- Working,105,United States,"DISCOVERY RUN Customer/Location: Florian / Indiana Personnel/Title:   Event: Lead Source: Result: Reason: Next Step: Meeting Summary Core Business/When They Started: Sprinkler/Alarm/SH/Emergency Lights and Extinguishers Size of Business/Techs vs. Office: 14 to 15 service/inspection 4 in the back office Current Software, Operations: Service Trade Formlink Operational Process, Current State: Quote Inspections: ST Recurring Inspection: ST Scheduling: ST Reports: Form Link Deficiencies: ST Invoicing: Manual Process, Foundation Current Software, Accounting: Foundation - No Integration Likes About Current: Relationship between FormLink and ST Asset by Asset Want the ability to ""customize"" , create a sub quote after the initial quote acceptance Dislikes About Current: Can't quickly duplicate devices in system quickly Pay by tokens in form link Gotta have it feature, that I don't have now: Product Blocker: Timeline to Purchase/Have they been looking?:",Service Trade,,Service & Maintenance,Fire,,,,,65003787543,florianfp.com
25086877606,Fire Protection Services PFP Canada, +1 403-995-3473,Tiernan Day,Discovery Completed- Working,105,Canada,,Custom Software,,50/50 ,Fire,,,,,,pfpcanada.com
25070299969,Rotaflow - Fire & Utility, +1 825-522-0471,Tiernan Day,Discovery Completed- Working,100,Canada,,Building Reports; Other,,Service & Maintenance,Fire & Security,Other,,,,,rotaflow.ca
25087645101,Escape Fire Protection Ltd., +1 604-864-0376,Tiernan Day,Discovery Completed- Working,105,Canada,,,,50/50 ,Fire,,,,,,escapefireprotection.com
23955449262,"Dynamic Security & Fire Protection, LLC.", +1 844-336-3737,Daniela Richter,Discovery Completed- Working,80,United States,,,,50/50 ,Fire & Security,,,,,,dsfireprotection.com
22987516683,Redi Fire Prevention Ltd.,(905) 722-7911,Tiernan Day,Discovery Completed- Working,125,Canada,,,,Service & Maintenance,Fire,,,,,,redifire.ca
22978174351,ICON Fire Solutions LLC, +1 570-326-2534,Jack Young,Discovery Completed- Working,90,United States,,,,50/50 ,Fire,,,,,,iconfiresolutions.net
22697626183,Advanced Fire Protection Services, +1 850-236-0620,Tommy Haake,Discovery Completed- Working,110,United States,,Building Reports,,50/50 ,Fire,Other,,,,,wesavelives.com
22699082410,Willett's Fire Protection,(856) 832-3188,Chandler Sanders,Discovery Completed- Working,20,United States,,None (N/A),,Service & Maintenance,Fire,QB desktop,,,,,willettsfire.com
22413421604,Matrix Fire LLC, +1 480-805-9005,Victoria Bradbury,Discovery Completed- Working,115,United States,"Outbound Discovery Booked Company: Matrix Fire LLC Software: Jobber (considering Ember or ST) Accounting: QBO Struggles/Needs: Jobber fits their budget, but they’re growing. She said ST seemed less user friendly than Ember. That said, her friend over at Pass Fire Protection (@Jack) recommended Uptick over Ember. She likes that we offer all-in-one pricing and don’t charge extra for Compliance Engine, which is currently time consuming for them. She actually did a intro demo with Ethan and Scott back in August 2024, but at the time we didn’t integrate with Compliance Engine and the UK language was confusing for them. Users: 5 Services Offered: Full Fire Protection Date: 7/29 Booked with:@Paxton Hubspot Link:https://app.hubspot.com/contacts/4454113/record/0-2/22413421604",Jobber,,Service & Maintenance,Fire,QB online,,,,84462066704,www.matrixfireaz.com
22395182197,Wayman Fire Protection, +1 215-245-1830,Jack Young,Discovery Completed- Working,100,United States,,Service Trade,,50/50 ,Fire & Security,,,,,,www.waymanfireprotection.com
22248493660,Fire Safety Solutions Inc, +1 214-217-3774,Daniela Richter,Discovery Completed- Working,130,United States,3 cst 11 mst after,Building Reports,,Service & Maintenance,Fire,QB online,,,,82075319655,www.firesafetysolutions.net
22027089516,Super Hero Fire Protection, +1 386-444-8929,Tommy Haake,Discovery Completed- Working,100,United States,,,,50/50 ,Fire,Sage Intact,,,,,superherofire.com
21659842396,Cass Fire Protection, +1 661-857-2928,Jack Young,Discovery Completed- Working,95,United States,,None (N/A),,50/50 ,Fire,,,,,,cassfireprotection.com
21576233310,Fire & Life Safety Consultants, +1 800-976-2486,Lacy Radziej,Discovery Completed- Working,100,United States,"Fire specific Works with a lot of great manufactures like Viking, Tyco, Victaulic Members apart of the association over 23 years of experience primarily commercial customer base. Joe played hockey at UW Marian",Inspect Point,,Service & Maintenance,Fire with Security,QB online,,,,56116482179,fireandlifesafety.net
21507831047,Everon, +1 844-538-3766,Scott MacRitchie,Discovery Completed- Working,90,United States,"Gabriel - Director of service in the west region. NEXT STEP FOCUS = Inspections and service growth, wanting to blend all services across all branches. JMT - Job management tool. ACCOUNTING - Oracle (Changing to microsoft, dynamics 265) Building Reports - 3 years. Most are on Building reports - less than 10% still using pen and paper. BENEFITS OF BR'S - Comms with the client, tracking ability, managing of defects. WHAT HAS SPARKED TO GO TO ALL IN ONE PLATFORM = Not overly involved with the transition to microsoft dynamics. DREAM SOFTWARE = That can reduce amount of time and cost associated with surveying and inspecting sites, developing deficiencies from inspections and a tool that the requirements are. NEXT STEPS = Keen to do a desktop however know they will keep to one system.  ",Building Reports,,50/50 ,Fire & Security,,,,,57471620909,everonsolutions.com
20700320909,"Paraclete Fire & Safety, Inc.", +1 714-577-5779,Scott MacRitchie,Discovery Completed- Working,105,United States,"Servicetrade and next service (netsuite addon) Sprinklers, restaurants, extinguishers, e&e, alarm testing. Paraclete - 11 total, (3 office) Netsuite",Service Trade,,Service & Maintenance,Fire,,Quickbooks,,,54428941416,paracletefire.com
21658104146,Cintas Fire Protection, +1 928-855-2248,Tommy Haake,Discovery Completed- Working,95,United States,,,,Service & Maintenance,Fire with Security,,,,,,cintas.com
20564525067,Anchor Safety ,(903) 759-5068,Alex Yung,Discovery Completed- Working,55,United States, @Paxton Rice,,,,Fire,,,,,75998317589,anchorsafetyinc.com
20375754890,"Firetrol, Inc.", +1 919-460-5200,Daniela Richter,Discovery Completed- Working,110,United States,"hi tim so sorry to bug you twice in one day! I just sent over what we talked about earlier. But i was thinking after our conversation, and i believe it would be the most beneficial for you to sit with scott, our NA director, to give you a tour around some of the things you care about most. before we get into the sales process to get to know it"" if he says no  let me look it over first - "" totally fair. this is more so for you to ""interview us"" and make sure it would even be worth your time for a full blown demo. "";Linkedin message to eric crafts: Hey Eric, I'm reaching out from Uptick - a fire specific software company. I bet you've been bugged by some of our competitors in the past, so I apologize to add to that list! I see from the Firetrol website that you guys use ServiceTrade & Building Reports as your operational platforms. Why is there a need for 2 softwares? Our customers who love Uptick, only use us. Meaning they were able to cut costs from utilizing 2 separate platforms to just us. Uptick provides you and your team with efficient ways to schedule new and recurring jobs, complete inspections on our mobile app, send out quotes/invoices, track stock, and seamlessly submit to compliance engine (and so many other ways to streamline your day). Does any of this seem worth having a deeper convo? Best, D",Service Trade; Building Reports,,Service & Maintenance,Fire,Other,,,,84741024871;82906315872,firetrol.net
18605172139,Signal Services, +1 877-440-9785,Scott MacRitchie,Discovery Completed- Working,70,United States,"Rob - (Change Manager) Security business for 20 years. Ben - Owner Mark - Office coordinator. SOFTWARE = N/A, excel spreadsheets. ACCOUNTING = Quickbooks 'not cloud version' STAFF = 4 Field ) (6-7 total) SERVICES = Inspections are contracted out, core focus is service & install DEVICES = Currently Android PAIN POINTS = Missing inspections, scheduling, no auto population, B - Will be what it will be, we are higher than they were expecting though. A - Ben N -On line tracking, generation of reports for work orders, capture revenue, cohesive branding, T  - No real timeline, up and running in WANTS = Taking payment from the field Impact if they don't move = mad rob, effect how much is loaded on mark, slow down ability to grow. PAIN POINTS Techs are not consistent, all techs are doing things their own way.",None (N/A),,50/50 ,Fire,QB online,Quickbooks,,,45909062402,signalservicesinc.com
18764110177,Battalion One Fire Protection, +1 510-653-8075,Scott MacRitchie,Discovery Completed- Working,135,United States,"Need auto filling deficicencies from assets in AES forms;CLSS Honeywell integration would be a massive plus. Two versions - tELEPHONE LINE PLUG IN or PLUG INTO THE DAG PORT ON THE CHANEL. No real formal for panel has pre made required forms. COMPLAINTS SERVICE TRADE- Manage contracts, labour rates, starting to do some project management. $130 PER MONTH PER TECHNICIAN - ONLY PAY FOR TECHS (X40 TECHS) They don't have apprentices using the app. Quickbooks",Service Trade,,Service & Maintenance,Fire,Other,Quickbooks,,,79572141131;45888431420,battaliononefire.com
34903798544,Rainbolt Tech,,Tommy Haake,Live deal,0,United States,,,,50/50 ,Fire & Security,,,,,,rainbolttech.com
34372735553,Blu Fin Marine,,Jack Young,Live deal,0,United States,,,,Service & Maintenance,Fire,,,,,,blufinmarine.com
33723500631,Trion Fire Protection,,Tommy Haake,Live deal,35,United States,,,,Other,Other,,,,,,facebook.com
33361089121,Metro Fire Control,,Paxton Rice,Live deal,90,United States,,,,50/50 ,Fire,,,,,,metrofirecontrol.com
32538028684,Tomasella's Fire Protection,,Sophie Parker,Live deal,100,United States,,,,Service & Maintenance,Fire,,,,,,tomasellifpe.com
32392524647,Landmark Fire Protection,,Chandler Sanders,Live deal,0,United States,,Inspect Point,,,Fire,QB online,,,,,landmarkfire.com
32341135772,Fake Canadian Fire Co Two,,Aimen Chouchane (Deactivated User),Live deal,20,Canada,,,,Other,Other,,,,,,fakecanadianfirecotwo.com
32343024223,Fake Canadian Fire Co,,Aimen Chouchane (Deactivated User),Live deal,20,Canada,,,,Other,Other,,,,,,fakecanadianfireco.com
30791979294,Guardian Security | Tacoma, +1 253-564-4564,Victoria Bradbury,Live deal,85,United States,,,,50/50 ,Security & Alarms,,,,,,guardiansecurity.com
30792872022,"QRF Systems, LLC", +1 706-466-7009,Chandler Sanders,Live deal,80,United States,"Here's the information filled into your template based on the recap and key points you provided: DISCOVERY RUN Customer/Location: QRF Systems, LLC Personnel/Title: David (No title specified, but implied owner/manager) Event: Discussion about QRF's challenges and Uptick's solutions Lead Source: Not specified in the provided text Result: David expressed interest; agreed to a more in-depth demonstration Reason: QRF needs more efficient invoicing, inspection scheduling, and compliance reporting. Next Step: Hunter to provide a follow-up demo focusing on project management and estimating; next meeting scheduled for Thursday at 11 AM. Meeting Summary Core Business/When They Started: Not explicitly stated, but they deal with inspections, monitoring services, and compliance reporting. Size of Business/Techs vs. Office: Currently 3-4 people (due to loss of business partners); David plans to scale up to 3-4 technicians in the next 2-3 months. Current Software, Operations: Not specified by name, but inefficient for invoicing monitoring services and scheduling inspections; struggles with integration to a compliance engine. Field Devices, IOS or Android: Not specified. Operational Process, Current State: Inefficient invoicing and inspection scheduling, lacking reminders and calendar integration. Difficulty working with current compliance engine integration. Inspections quoted with: Not specified, but current process is inefficient. Tracking recurring inspections with: Not specified, but current process is inefficient and lacks reminders/calendar integration. Schedule with: Not specified, but current process is inefficient and lacks reminders/calendar integration. Techs run inspections/create reports on: Not specified. Deficiencies are marked and tracked with: Not specified. Deficiencies are quoted with: Not specified. Current Software, Accounting: Not specified. Forms vs. Prompts, do they require a format in their geo? Not specified. Likes About Current: Not specified (implied dissatisfaction). Dislikes About Current: Staffing issues; inefficient invoicing and inspection scheduling; difficult compliance engine integration. Gotta have it feature, that I don't have now: More efficient invoicing, streamlined inspection scheduling with reminders/calendar integration, easier compliance reporting integration, project management, estimating capabilities. Product Blocker: Current small team size (3-4 people), but David plans to scale up to 3-4 technicians, which would make Uptick a good fit. Timeline to Purchase/Have they been looking?: David plans to scale up in 2-3 months, at which point he believes Uptick would be a good fit. He is open to the solution. What are they paying now? Have they received quotes from a similar tier of platform?: Not specified what they are currently paying or if they've received quotes from similar platforms. Uptick's pricing model is a minimum of $795/month for up to 5 users, with additional users costing $159/month.",Honeywell CLSS,,Installation,Fire & Security,QB online,,,,84550207013,qrfsystemsllc.com
30789133586,National Extinguisher Service, +1 541-507-0300,Victoria Bradbury,Live deal,85,United States,,,,50/50 ,Fire,,,,,,nationalextinguisher.com
30786383922,Folks Fire Alarm Inc, +1 512-963-0039,Daniela Richter,Live deal,90,United States,,,,50/50 ,Other,,,,,,folksfirealarm.com
30790432013,Fire System solutions, +1 559-275-4894,Victoria Bradbury,Live deal,95,United States,"Outbound Discovery Booked - NFPA Lead Company: Fire System solutions Software: Building Reports & Em Software Accounting: QB Desktop Struggles/Needs: Using EM Software for service tickets and scheduling, and Building Reports for inspection reports. Said they haven’t been able to find a platform that does both scheduling and reports in one place. Users: 34 total – 20 techs, 14 office Service/Install: Full-service fire protection – extinguishers, sprinklers, alarms, suppression Commercial/Residential: commercial Date: 7/29 Booked with:@paxton  meeting is with with Jorge and Ben (both owners);Texted Jorge: Texted Jorge ""Hey Jorge! Paxton, our account executive, is getting everything set up now to walk you through the platform. Looking forward to meeting you both in about an hour!"";Texted Jorge: ""Hey Jorge! It's Victoria with uptick. I just wanted to confirm you're able to make the meeting tomorrow at 10:30 pt? I noticed Ben accepted it. Let me know if you need to reschedule."" he replied ""yes"";jorge moran stopped at our booth at nfpa;Ben fitzgerald added me on linkedin",Building Reports; Other,,Service & Maintenance,Fire,QB online,,,,84634971301;84628266400;84551403136;81964773195;80852325408,firesystemsolutions.com
30368791825,Harrell Automatic Sprinkler Co Inc, +1 570-759-0161,Alex Yung,Live deal,80,United States,,,,50/50 ,Fire,,,,,,harrellsprinkler.com
30375970835,V&S Fire Safety, +1 844-387-3473,Alex Yung,Live deal,80,United States,,Other,,Installation,Security & Alarms,QB online,,,,,vsfiresafetyllc.com
30377659212,Roget fire protection llc, +1 617-774-9302,Tiernan Day,Live deal,90,United States,,,,50/50 ,Fire,,,,,,rogetfireprotection.com
30377599254,Jersey Fire Protection Corp., +1 856-219-3298,Chandler Sanders,Live deal,95,United States,"Outbound Discovery Booked Company: Jersey Fire Software: Inspect Point Accounting: QBO Struggles/Needs: Looking for an all-in-one platform where she can schedule, invoice, see how the techs are performing, price out jobs, keep track of sales, etc. Didn't give me pains on inspect point. She is frustrated with QuickBooks because it doesn't have the capabilities she wants ex: scheduling and pricing out the jobs. She needs a software that is gonna do it all. Users: 10 Services Offered: Date: August 5th @10am est Booked With:@Hunter Higgins Hubspot Link:https://app.hubspot.com/contacts/4454113/record/0-2/30377599254",Inspect Point,,50/50 ,Fire,QB online,,,,84740565422,jerseyfireprotection.com
30373892923,Safety Signal, +1 508-376-2238,Chandler Sanders,Live deal,95,United States,135 pricing,,,50/50 ,Fire & Security,,,,,82896391483,safetysignal.com
30375316367,Fidelity Burglar & Fire Alarm, +1 215-224-1077,Alex Yung,Live deal,95,United States,,,,50/50 ,Fire & Security,,,,,,fidelityalarm.com
26871495255,FFP Fire Protection, +1 352-345-2314,Tommy Haake,Live deal,90,United States,,,,50/50 ,Fire,,,,,,ffpfireprotection.com
26880101235,"Advanced Fire Systems, Inc.", +1 239-573-1100,Tommy Haake,Live deal,95,United States,,,,50/50 ,Fire,,,,,,advfsfl.com
26873483851,Madison Extinguisher Service & Safety, +1 608-347-3814,Lacy Radziej,Live deal,90,United States,,Inspect Point,,Service & Maintenance,Fire,QB online,,,,,madisonfx.com
26876945032,Foster Fire Protection, +1 660-565-2232,Lacy Radziej,Live deal,90,United States,,,,50/50 ,Fire,,,,,,fosterfireprotection.net
